Date,AAPL_Price,MSFT_Price,AAPL_Return,MSFT_Return,AAPL_CumReturn,MSFT_CumReturn
2019-02-05,41.4440803527832,100.09161376953124,0.01710938905751802,0.01399686121200805,1.1029632439898935,1.0603242088489555
2019-02-06,41.4583625793457,98.980712890625,0.00034461439223476553,-0.011098840722702064,1.1033433409978783,1.0485558393405159
2019-02-07,40.67316436767578,98.271240234375,-0.018939440991359913,-0.007167786890300287,1.0824466348978392,1.041040014541543
2019-02-08,40.72095489501953,98.6446304321289,0.001174989162675777,0.0037995877213250484,1.083718497963019,1.0449955373982032
2019-02-11,40.48676681518555,98.2525634765625,-0.0057510458789027386,-0.00397453925113711,1.077485983161418,1.040842161617551
2019-02-12,40.83565139770508,99.78353881835938,0.008617249782185032,0.015582039670263503,1.0867709490151232,1.0570606054703584
2019-02-13,40.66600036621094,99.7088394165039,-0.004154483293088207,-0.0007486144783003246,1.0822559772640261,1.0562692745966624
2019-02-14,40.81416702270508,99.7928466796875,0.0036435020695384512,0.0008425257346811321,1.0861991791569579,1.057159208643263
2019-02-15,40.72333908081055,101.02510833740234,-0.0022254023178766014,0.01234819627573236,1.0837819489859863,1.070213218046288
2019-02-19,40.84521484375,100.97843933105467,0.0029927743080597757,-0.000461954529084041,1.0870254637584507,1.0697188282031258
2019-02-20,41.10806655883789,100.45343780517578,0.006435312339362342,-0.0051991447813695135,1.0940208121385764,1.0641572051399408
2019-02-21,40.876277923583984,102.57221221923828,-0.005638519508626039,0.02109210456462174,1.08785215444649,1.086602520183948
2019-02-22,41.33268737792969,104.03469848632812,0.011165631450078095,0.01425811372737007,1.099998710675213,1.1020954224931776
2019-02-25,41.63377380371094,104.61592864990234,0.007284462852082063,0.005586887567618604,1.1080116104204647,1.108252705707434
2019-02-26,41.65766906738281,105.33782196044922,0.0005739394123753794,0.006900414878146188,1.1086475419530546,1.1159001091666434
2019-02-27,41.78670883178711,105.15969848632812,0.0030976232538495463,-0.0016909735820053173,1.1120817143593316,1.1140131515618859
2019-02-28,41.37569808959961,105.0284194946289,-0.009835920408138077,-0.0012483774068283715,1.1011433671295474,1.1126224427125664
2019-03-01,41.81061172485352,105.4971923828125,0.01051133045083863,0.004463295653111876,1.1127178489351952,1.11758840562468
2019-03-04,42.020896911621094,105.24407196044922,0.00502946926850556,-0.002399309561194718,1.1183142291609325,1.1149069650775845
2019-03-05,41.94442367553711,104.71907043457033,-0.0018198858592862743,-0.004988418977899145,1.116279024909044,1.1093453420143995
2019-03-06,41.70307922363281,104.76596069335938,-0.005753910311683597,0.00044777191579781217,1.1098560555169037,1.1098420757034746
2019-03-07,41.22038269042969,103.49095153808594,-0.011574601736592749,-0.012170070763778629,1.0970099136893499,1.0963352191055444
2019-03-08,41.31834411621094,103.60346221923828,0.002376528779874487,0.0010871547655153524,1.0996169893210401,1.0975271051635973
2019-03-11,42.749717712402344,105.77845764160156,0.034642569222173014,0.020993462725798828,1.1377105469914717,1.120567999536403
2019-03-12,43.23002624511719,106.5190658569336,0.011235361504515762,0.007001503253539099,1.1504931362744213,1.128413660030969
2019-03-13,43.42119216918945,107.34407806396484,0.004422063567307122,0.007745206929802961,1.1555806900567773,1.1371534573303252
2019-03-14,43.90388107299805,107.4284439086914,0.011116436000370822,0.0007859385095867477,1.1684266288410579,1.1380471900237508
